1.311999999999615909e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.570850955223485812e+02,6.787157470111551127e-01,1.761909418858612408e+00,1.200348107903453698e+00,7.352458409965582087e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.942570445188302983e+02,1.386818443659633138e+00,3.539282998408371572e+00,3.944641413718247946e+00,2.141580682520522749e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.581195616119762803e+01,0.000000000000000000e+00,3.563378333648433482e+00,3.474791194739294653e+00,1.386818443659633138e+00,1.832440760609072017e-02,6.405588673742089734e-01
4.909337290535830789e+02,0.000000000000000000e+00,2.232422855526259742e+00,2.288903632916390762e+00,0.000000000000000000e+00,3.676695677447843202e-01,1.047440174051708972e+00
1.311999999999615909e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.574071000532974836e+02,3.697391278122839631e-01,1.461178645624616079e+00,6.925202695980525736e-01,8.850395205038256163e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.440523484635281761e+02,5.975017126747658169e-01,2.399561723365025934e+00,2.114749396808919268e+00,2.595010378240983351e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.236047161785796504e+02,0.000000000000000000e+00,1.690266495042404893e+00,1.927707838305953381e+00,5.975017126747658169e-01,5.224589042524778737e-01,3.653759130980049896e-02
2.115156062860368138e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.909789501681060209e-01,0.000000000000000000e+00,1.615223686620117061e+00,1.366743716940987952e+00
1.311999999999615909e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.597977888281717469e+02,1.228135808059710676e+00,2.150248728740806747e+00,1.752555799837268502e+00,3.677108252358534113e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.683483437763546249e+02,1.207638536154352682e+00,3.632519093892519813e+00,4.007895078958334523e+00,7.813561521325451675e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.766000778548156518e+02,0.000000000000000000e+00,3.402223070426817042e+00,2.647981435660017979e+00,1.207638536154352682e+00,0.000000000000000000e+00,1.004462890631176997e+00
4.275040417969627242e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.264796890550940800e+00,0.000000000000000000e+00,2.194584534272464360e+00,2.444805790136842294e+00
